Ticker,Year,Form,Positive Percentage,PosPctNorm,Negative Percentage,NegPctNorm,Polarity,PolarNorm,Subjectivity,SubjNorm,TotalWords,ESG Words,ESG Percentage,ESGNorm,MarketPrem
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,10K,0.3368,0.243704776,0.6632,0.756295224,-0.496130696,0.434228709,0.006820994,0.497251215,341006,11038,0.0324,0.357142857,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
AMZN,2021,DEF,0.4969,0.359551375,0.5031,0.640448625,-0.336082474,0.572156475,0.000700875,0.033497733,1383985,2984,0.0022,0.020089286,0
